event_id,origin_time,qlat,qlon,qdep,qmag,qmagtype
11317973,2020-10-01 01:42:41.590,33.060167,-115.593167,5.91,1.51,Ml
11317974,2020-10-01 01:42:53.830,33.054833,-115.589833,5.08,2.14,Ml
11317977,2020-10-01 01:43:51.170,33.067833,-115.597833,5.65,2.6,ML
11317978,2020-10-01 01:44:49.430,33.043833,-115.586667,2.31,2.34,Ml
11317979,2020-10-01 01:45:41.760,33.071,-115.5945,3.12,2.11,Ml
11317980,2020-10-01 01:44:24.110,33.0585,-115.595,3.8,2.51,Ml
11317981,2020-10-01 01:46:34.810,33.053833,-115.592167,3.73,3.0,ML
11317982,2020-10-01 01:46:52.050,33.066333,-115.587167,13.59,3.46,Ml
11317984,2020-10-01 01:48:18.880,33.076333,-115.584833,5.77,2.41,Ml
11317985,2020-10-01 01:46:43.990,33.047167,-115.591,3.32,2.64,Ml
11317988,2020-10-01 01:50:08.350,33.061,-115.573667,11.96,1.72,Ml
11317990,2020-10-01 01:51:29.720,33.038333,-115.580833,6.33,2.31,Ml
11317991,2020-10-01 01:54:49.880,33.044333,-115.589667,1.75,1.81,Ml
11317992,2020-10-01 01:55:46.540,32.936167,-115.6775,7.82,2.12,Ml
11317993,2020-10-01 01:55:59.020,33.062,-115.5835,2.87,1.78,Ml
11317995,2020-10-01 01:56:26.110,33.040333,-115.586,4.77,2.2,Ml
11317996,2020-10-01 01:57:34.590,33.038167,-115.5845,4.33,1.61,Ml
11317997,2020-10-01 01:57:41.430,33.056333,-115.583333,10.06,2.31,Ml
11317999,2020-10-01 01:59:50.720,33.065667,-115.596,4.51,2.11,Ml
11318001,2020-10-01 02:02:39.470,33.0345,-115.577333,10.2,2.22,Ml
11318002,2020-10-01 02:03:45.600,33.060833,-115.591833,10.04,1.95,Ml
11318003,2020-10-01 02:02:27.600,33.0715,-115.591333,7.59,1.52,Ml
11318004,2020-10-01 02:04:35.970,33.064667,-115.602,11.03,2.0,Ml
11318005,2020-10-01 02:05:15.920,33.0415,-115.583667,2.7,1.76,Ml
11318006,2020-10-01 02:04:07.070,33.017167,-115.557167,7.58,1.96,Ml
11318007,2020-10-01 02:06:17.180,33.069667,-115.597667,6.16,1.79,Ml
11318011,2020-10-01 02:08:04.300,33.045667,-115.5835,5.0,2.23,Ml
11318012,2020-10-01 02:08:58.430,33.068667,-115.5915,4.71,2.03,Ml
11318013,2020-10-01 02:09:34.650,33.034667,-115.585,5.91,2.27,Ml
11318014,2020-10-01 02:10:48.530,33.036,-115.582833,4.72,2.35,Ml
11318015,2020-10-01 02:11:38.830,33.0715,-115.5895,2.63,1.87,Ml
11318016,2020-10-01 02:12:28.660,33.054,-115.590333,2.84,1.48,Ml
11318017,2020-10-01 02:13:27.910,33.038667,-115.5895,7.45,2.1,Ml
11318018,2020-10-01 02:13:53.010,33.049833,-115.583833,3.13,2.04,Ml
11318020,2020-10-01 02:15:02.800,33.069833,-115.579667,5.87,2.29,Ml
11318021,2020-10-01 02:15:22.620,33.044167,-115.5925,5.77,2.73,Ml
11318024,2020-10-01 02:17:26.120,33.038833,-115.569167,3.36,1.69,Ml
11318025,2020-10-01 02:17:14.810,33.032667,-115.576333,5.55,1.49,Ml
11318026,2020-10-01 02:18:13.080,33.061,-115.590167,3.31,2.03,Ml
11318027,2020-10-01 02:19:21.690,33.05,-115.578667,4.73,1.69,Ml
11318028,2020-10-01 02:20:02.440,33.034833,-115.58,6.47,1.89,Ml
11318029,2020-10-01 02:21:50.450,33.049333,-115.577,9.2,1.68,Ml
11318031,2020-10-01 02:23:06.020,33.060333,-115.574167,2.25,1.67,Ml
11318032,2020-10-01 02:24:19.590,33.055667,-115.596167,2.48,1.94,Ml
11318034,2020-10-01 02:26:18.010,33.071,-115.580667,7.22,1.52,Ml
11318036,2020-10-01 02:27:24.130,33.0615,-115.587833,3.04,1.62,Ml
11318037,2020-10-01 02:27:32.090,33.054333,-115.582833,8.65,2.05,Ml
11318039,2020-10-01 02:29:57.200,33.063833,-115.594333,3.27,1.94,Ml
11318040,2020-10-01 02:30:47.640,33.0715,-115.592667,7.12,1.82,Ml
11318041,2020-10-01 02:31:05.030,33.0335,-115.586833,8.43,2.19,Ml
11318042,2020-10-01 02:32:28.510,33.064333,-115.590833,3.54,1.86,Ml
11318043,2020-10-01 02:30:52.910,33.0565,-115.599333,2.69,2.34,Ml
11318044,2020-10-01 02:33:12.900,33.0575,-115.6145,3.87,1.44,Ml
11318045,2020-10-01 02:31:40.900,33.056667,-115.5675,3.56,1.71,Ml
11318046,2020-10-01 02:31:56.450,33.04,-115.578833,8.06,2.07,Ml
11318048,2020-10-01 02:34:17.230,33.055,-115.568,3.34,2.03,Ml
11318049,2020-10-01 02:38:20.420,33.043833,-115.565833,2.75,1.44,Ml
11318050,2020-10-01 02:38:42.980,33.064167,-115.592333,4.08,1.73,Ml
11318051,2020-10-01 02:40:49.850,33.055,-115.577167,3.63,1.6,Ml
11318057,2020-10-01 02:48:36.890,33.051167,-115.594333,5.14,1.46,Ml
11318058,2020-10-01 02:48:57.530,33.072833,-115.554333,8.3,1.44,Ml
11318059,2020-10-01 02:35:53.920,33.0635,-115.5705,4.26,1.45,Ml
11318060,2020-10-01 02:49:37.630,33.065333,-115.585333,3.88,1.49,Ml
11318061,2020-10-01 02:51:07.320,33.0705,-115.6045,6.63,2.49,Ml
11318062,2020-10-01 02:52:08.700,33.066167,-115.594,3.67,1.82,Ml
11318066,2020-10-01 02:53:58.970,33.0615,-115.589,11.46,1.55,Ml
11318068,2020-10-01 02:54:28.380,33.038667,-115.588833,3.74,1.98,Ml
11318069,2020-10-01 02:35:58.380,33.0625,-115.588167,3.69,1.51,Ml
11318070,2020-10-01 02:55:55.590,33.066,-115.593667,6.9,1.68,Ml
11318071,2020-10-01 02:57:15.130,33.0405,-115.589333,3.45,1.6,Ml
11318072,2020-10-01 02:55:13.200,33.061,-115.5885,3.7,1.55,Ml
11318074,2020-10-01 02:57:50.850,33.067667,-115.56,3.7,1.75,Ml
11318075,2020-10-01 02:58:28.790,33.060333,-115.572167,3.9,2.08,Ml
11318077,2020-10-01 02:59:30.680,33.031167,-115.5885,5.14,1.79,Ml
11318078,2020-10-01 02:58:14.270,33.041833,-115.602,3.46,1.68,Ml
11318079,2020-10-01 03:00:06.350,33.063667,-115.5775,2.37,1.54,Ml
11318081,2020-10-01 03:00:25.450,33.031667,-115.5985,5.85,1.43,Ml
11318082,2020-10-01 03:02:01.700,33.046333,-115.590167,4.87,1.44,Ml
11318083,2020-10-01 03:05:28.740,33.075167,-115.600167,9.44,2.7,Ml
11318084,2020-10-01 03:03:42.910,33.024,-115.568833,3.54,1.45,Ml
11318085,2020-10-01 03:07:14.760,33.0705,-115.596667,7.14,1.95,Ml
11318086,2020-10-01 03:07:05.690,33.057667,-115.603833,0.23,1.8,Ml
11318087,2020-10-01 03:10:12.740,33.058833,-115.560833,2.74,1.5,Ml
11318088,2020-10-01 03:08:42.140,33.076,-115.598667,7.33,1.43,Ml
11318089,2020-10-01 03:12:35.910,33.049667,-115.586833,7.72,2.06,Ml
11318090,2020-10-01 03:13:27.690,33.070167,-115.598833,5.75,1.62,Ml
11318091,2020-10-01 03:14:15.020,33.069833,-115.598,3.91,1.45,Ml
11318096,2020-10-01 03:15:59.270,33.064,-115.566667,4.17,1.62,Ml
11318098,2020-10-01 03:18:46.360,33.064167,-115.587167,4.15,1.48,Ml
11318099,2020-10-01 03:19:08.830,33.0645,-115.5745,2.4,1.83,Ml
11318101,2020-10-01 03:20:25.450,33.019333,-115.567,4.39,1.88,Ml
11318103,2020-10-01 03:21:52.310,33.0675,-115.584667,7.91,1.47,Ml
11318106,2020-10-01 03:23:06.920,33.042833,-115.5945,2.23,2.19,Ml
11318107,2020-10-01 03:23:52.350,33.081667,-115.589833,10.68,2.16,Ml
11318108,2020-10-01 03:24:42.370,33.0755,-115.587167,3.99,1.58,Ml
11318109,2020-10-01 03:25:20.530,33.036667,-115.587,2.93,1.62,Ml
11318111,2020-10-01 03:28:07.010,33.077833,-115.589333,5.54,1.81,Ml
11318112,2020-10-01 03:26:31.760,33.065333,-115.579,2.66,1.5,Ml
11318113,2020-10-01 03:29:27.630,33.034333,-115.579333,3.25,1.65,Ml
11318115,2020-10-01 03:31:00.900,33.084,-115.589833,11.14,3.4,ML
11318116,2020-10-01 03:32:12.740,33.0775,-115.591,3.71,2.43,Ml
11318117,2020-10-01 03:32:57.950,33.071167,-115.598667,11.29,3.4,ML
11318119,2020-10-01 03:34:38.230,33.061333,-115.605333,2.52,2.44,Ml
11318120,2020-10-01 03:34:19.970,33.063333,-115.585167,3.54,2.47,Ml
11318121,2020-10-01 03:36:34.130,33.066167,-115.597167,5.68,4.45,Mw
11318122,2020-10-01 03:35:45.710,33.064667,-115.593833,4.38,1.95,Ml
11318123,2020-10-01 03:36:08.000,33.0335,-115.576333,2.96,1.95,Ml
11318125,2020-10-01 03:37:54.500,33.040833,-115.593833,3.54,3.45,Ml
11318126,2020-10-01 03:38:28.620,33.064667,-115.5915,4.62,3.43,Ml
11318127,2020-10-01 03:39:49.980,33.076167,-115.598167,7.02,2.5,Ml
11318128,2020-10-01 03:40:16.260,33.070667,-115.596333,4.77,3.5,ML
11318129,2020-10-01 03:40:49.340,33.0745,-115.586667,8.44,3.0,ML
11318131,2020-10-01 03:43:43.170,33.053833,-115.588,6.36,2.36,Ml
11318132,2020-10-01 03:44:04.020,33.040833,-115.559833,6.22,2.31,Ml
11318133,2020-10-01 03:42:16.020,33.076167,-115.585,5.67,2.1,ML
11318134,2020-10-01 03:45:11.110,33.068667,-115.566333,5.82,2.45,Ml
11318135,2020-10-01 03:45:54.210,33.068,-115.594,5.94,2.6,ML
11318136,2020-10-01 03:46:11.050,33.033667,-115.608333,9.67,2.3,ML
11318137,2020-10-01 03:46:59.620,33.076333,-115.5955,9.02,2.4,ML
11318138,2020-10-01 03:47:04.870,33.062,-115.591,3.11,2.41,Ml
11318139,2020-10-01 03:49:04.260,33.070333,-115.59,4.75,1.71,Ml
11318140,2020-10-01 03:50:14.240,33.058167,-115.585833,9.82,2.6,ML
11318141,2020-10-01 03:50:58.710,33.058167,-115.592167,4.74,2.5,Ml
11318142,2020-10-01 03:52:24.380,33.039833,-115.582333,3.83,2.34,Ml
11318143,2020-10-01 03:53:30.670,33.082333,-115.598,8.5,2.18,Ml
11318144,2020-10-01 03:53:40.560,33.064,-115.588667,8.51,2.24,Ml
11318145,2020-10-01 03:54:47.700,33.044833,-115.582833,2.95,2.03,Ml
11318146,2020-10-01 03:55:34.990,33.039833,-115.5845,4.02,1.8,Ml
11318147,2020-10-01 03:57:10.410,33.061,-115.5955,3.04,1.87,Ml
11318149,2020-10-01 04:00:48.030,33.053667,-115.5885,9.84,2.1,Ml
11318150,2020-10-01 04:02:01.330,33.053667,-115.591167,5.07,1.85,Ml
11318152,2020-10-01 04:03:09.090,33.0735,-115.598333,4.6,2.24,Ml
11318153,2020-10-01 04:04:27.140,33.072667,-115.598833,3.44,1.89,Ml
11318154,2020-10-01 04:04:18.730,33.063167,-115.5775,1.84,1.7,Ml
11318155,2020-10-01 04:05:00.100,33.0295,-115.5735,8.72,1.73,Ml
11318156,2020-10-01 04:05:47.430,33.061333,-115.5895,10.13,1.75,Ml
11318157,2020-10-01 04:06:38.300,33.064167,-115.567167,3.1,1.48,Ml
11318158,2020-10-01 04:07:12.500,33.0635,-115.563833,3.73,1.45,Ml
11318159,2020-10-01 03:52:56.730,33.059,-115.588333,3.71,2.0,Ml
11318160,2020-10-01 04:09:35.260,33.041333,-115.5855,9.17,1.74,Ml
11318163,2020-10-01 04:10:15.990,33.0595,-115.588667,5.5,1.94,Ml
11318164,2020-10-01 04:10:22.620,33.067333,-115.593833,3.44,2.12,Ml
11318165,2020-10-01 04:11:06.990,33.065,-115.568667,1.48,2.21,Ml
11318166,2020-10-01 04:12:04.380,33.062833,-115.570333,3.23,2.6,ML
11318167,2020-10-01 04:14:01.270,33.068667,-115.563,3.2,1.75,Ml
11318168,2020-10-01 04:16:39.240,33.067667,-115.557,2.84,1.61,Ml
11318169,2020-10-01 04:17:02.630,33.063,-115.580333,2.51,2.05,Ml
11318170,2020-10-01 04:18:34.600,33.067667,-115.565167,9.01,2.44,Ml
11318171,2020-10-01 04:19:50.970,33.0725,-115.577667,6.03,2.22,Ml
11318172,2020-10-01 04:19:40.580,33.059167,-115.589833,9.4,1.98,Ml
11318173,2020-10-01 04:20:42.250,33.068333,-115.577667,2.62,2.02,Ml
11318175,2020-10-01 04:21:04.270,33.077667,-115.592667,5.43,2.7,ML
11318178,2020-10-01 04:27:28.330,33.062833,-115.571167,2.32,2.38,Ml
11318179,2020-10-01 04:28:06.540,33.0605,-115.566167,1.75,2.33,Ml
11318180,2020-10-01 04:29:43.030,33.054667,-115.5815,4.58,1.4,Ml
11318181,2020-10-01 04:30:42.670,33.065833,-115.590667,4.96,1.48,Ml
11318182,2020-10-01 04:31:14.550,33.067,-115.5865,3.49,1.43,Ml
11318184,2020-10-01 04:34:20.190,33.051333,-115.563667,2.76,1.46,Ml
11318185,2020-10-01 04:35:59.330,33.068833,-115.598333,9.26,1.74,Ml
11318186,2020-10-01 04:37:37.020,33.061667,-115.561333,2.63,1.39,Ml
11318187,2020-10-01 04:37:54.650,33.042,-115.589,1.43,2.1,Ml
11318189,2020-10-01 04:38:57.620,33.0635,-115.577667,6.18,2.23,Ml
11318190,2020-10-01 04:41:14.330,33.0605,-115.579667,3.5,1.66,Ml
11318191,2020-10-01 04:43:08.450,33.074833,-115.6085,2.71,2.2,Ml
11318192,2020-10-01 04:42:57.240,33.061333,-115.5795,2.77,1.53,Ml
11318193,2020-10-01 04:42:05.400,33.028667,-115.584333,9.75,1.95,Ml
11318196,2020-10-01 04:45:47.870,33.066667,-115.593333,4.73,1.44,Ml
11318205,2020-10-01 04:48:36.310,33.06,-115.587,4.06,1.52,Ml
11318215,2020-10-01 04:50:17.520,33.0605,-115.591833,3.55,1.76,Ml
11318216,2020-10-01 04:50:49.340,33.068667,-115.561833,3.51,1.83,Ml
11318221,2020-10-01 04:52:36.500,33.067667,-115.592,3.16,1.54,Ml
11318230,2020-10-01 04:54:23.740,33.037167,-115.588,5.43,2.7,ML
11318231,2020-10-01 04:54:12.540,33.064333,-115.594833,2.84,1.5,Ml
11318240,2020-10-01 04:57:48.740,33.049,-115.575833,3.81,1.4,Ml
11318244,2020-10-01 04:58:26.270,33.080333,-115.594667,7.5,1.84,Ml
11318247,2020-10-01 05:00:03.710,33.068,-115.593,1.78,1.7,Ml
11318250,2020-10-01 05:00:18.890,33.056833,-115.568833,2.98,1.88,Ml
11318251,2020-10-01 05:02:26.450,33.051833,-115.583667,5.86,2.38,Ml
11318253,2020-10-01 05:02:55.760,33.069333,-115.563167,3.29,2.21,Ml
11318254,2020-10-01 05:03:49.920,33.0685,-115.561167,3.03,1.57,Ml
11318256,2020-10-01 05:07:00.820,33.069167,-115.564167,3.14,1.97,Ml
11318257,2020-10-01 05:08:40.370,33.044167,-115.578833,9.37,1.51,Ml
11318259,2020-10-01 05:09:47.160,33.059667,-115.594667,3.62,1.77,Ml
11318260,2020-10-01 05:12:00.510,33.054,-115.5895,4.73,1.58,Ml
11318261,2020-10-01 05:11:41.530,33.066167,-115.584667,5.11,1.41,Ml
11318262,2020-10-01 05:13:00.440,33.040333,-115.5795,3.5,1.67,Ml
11318263,2020-10-01 05:13:27.230,33.063333,-115.583667,3.03,1.67,Ml
11318268,2020-10-01 05:21:16.550,33.039667,-115.5775,8.39,1.42,Ml
11318271,2020-10-01 05:23:59.930,33.067333,-115.565,3.28,1.8,Ml
11318277,2020-10-01 05:34:17.760,33.062667,-115.564333,5.26,2.24,Ml
11318279,2020-10-01 05:35:17.380,33.058,-115.567333,2.37,1.77,Ml
11318280,2020-10-01 05:36:25.080,33.0755,-115.594,4.67,1.94,Ml
11318281,2020-10-01 05:36:39.160,33.0725,-115.599833,5.22,2.3,Ml
11318282,2020-10-01 05:38:34.980,33.074833,-115.606,3.76,1.42,Ml
11318283,2020-10-01 05:39:43.180,33.059,-115.581333,5.09,1.41,Ml
11318285,2020-10-01 05:41:12.950,33.060833,-115.563167,2.96,1.68,Ml
11318286,2020-10-01 05:42:10.850,33.071,-115.570333,2.39,1.58,Ml
11318287,2020-10-01 05:43:00.520,33.069167,-115.594,6.97,2.04,Ml
11318288,2020-10-01 05:43:34.090,33.067833,-115.598,3.58,1.85,Ml
11318290,2020-10-01 05:46:10.250,33.064333,-115.594333,3.3,1.81,Ml
11318291,2020-10-01 05:47:26.910,33.052167,-115.5715,3.14,1.57,Ml
11318292,2020-10-01 05:47:45.890,33.0725,-115.561167,2.77,2.12,Ml
11318293,2020-10-01 05:49:16.160,33.070333,-115.5965,4.72,1.48,Ml
11318294,2020-10-01 05:49:45.550,33.059333,-115.595,5.46,1.84,Ml
11318295,2020-10-01 05:52:06.920,33.038167,-115.586667,4.96,1.58,Ml
11318296,2020-10-01 05:54:04.360,33.071333,-115.592833,4.66,1.85,Ml
11318297,2020-10-01 05:54:36.850,33.048833,-115.5795,9.97,1.99,Ml
11318300,2020-10-01 05:56:57.050,33.075167,-115.594833,4.54,2.2,Ml
11318301,2020-10-01 06:00:29.930,33.0595,-115.5865,4.71,2.31,Ml
11318302,2020-10-01 06:00:15.180,33.038167,-115.597333,9.86,1.65,Ml
11318303,2020-10-01 06:03:37.750,33.056333,-115.590667,5.51,2.09,Ml
11318304,2020-10-01 06:07:36.690,33.097,-115.5965,4.35,1.74,Ml
11318306,2020-10-01 06:10:13.150,33.0725,-115.591167,4.61,1.73,Ml
11318307,2020-10-01 06:14:12.610,33.054333,-115.569667,3.01,1.49,Ml
11318309,2020-10-01 06:16:15.230,33.0545,-115.5835,8.82,2.4,ML
11318312,2020-10-01 06:25:47.610,33.076667,-115.590833,3.17,1.51,Ml
11318313,2020-10-01 06:26:49.580,33.048833,-115.585167,6.28,2.21,Ml
11318314,2020-10-01 06:28:50.570,33.0605,-115.592167,4.88,1.97,Ml
11318315,2020-10-01 06:29:32.690,33.074667,-115.600333,7.54,2.7,ML
11318316,2020-10-01 06:30:22.150,33.0545,-115.597833,3.96,2.33,Ml
11318317,2020-10-01 06:30:54.920,33.06,-115.5895,7.08,2.12,Ml
11318319,2020-10-01 06:34:33.620,33.068667,-115.594,2.69,1.6,Ml
11318321,2020-10-01 06:34:59.320,33.057833,-115.595333,10.65,1.85,Ml
11318322,2020-10-01 06:35:34.380,33.094167,-115.5885,0.48,1.63,Ml
11318323,2020-10-01 06:36:18.860,33.017167,-115.5765,4.63,2.45,Ml
11318324,2020-10-01 06:37:53.230,33.056667,-115.575,4.81,1.63,Ml
11318326,2020-10-01 06:38:47.290,33.033333,-115.581167,4.45,1.6,Ml
11318327,2020-10-01 06:39:15.850,33.058833,-115.591,8.55,1.79,Ml
11318330,2020-10-01 06:42:01.240,33.0335,-115.580667,4.79,1.78,Ml
11318331,2020-10-01 06:41:21.530,33.036333,-115.588,4.8,1.84,Ml
11318332,2020-10-01 06:44:22.430,33.064,-115.595833,7.25,1.6,Ml
11318336,2020-10-01 06:48:13.900,33.026833,-115.585667,3.24,1.56,Ml
11318337,2020-10-01 06:50:55.960,33.065,-115.574667,2.79,1.8,Ml
11318341,2020-10-01 06:57:58.280,33.061,-115.596333,10.58,3.46,Mw
11318342,2020-10-01 07:00:50.850,33.062333,-115.599167,3.04,1.61,Ml
11318343,2020-10-01 07:01:08.540,33.059167,-115.590333,2.94,2.06,Ml
11318344,2020-10-01 07:01:32.190,33.0705,-115.5915,3.21,2.36,Ml
11318345,2020-10-01 07:03:08.590,33.071833,-115.592333,2.71,1.84,Ml
11318346,2020-10-01 07:04:22.000,33.021,-115.574,4.23,1.93,Ml
11318352,2020-10-01 07:10:24.250,33.071333,-115.6,10.4,3.01,Ml
11318353,2020-10-01 07:11:43.450,33.064,-115.597667,3.29,2.6,ML
11318354,2020-10-01 07:11:36.290,33.094167,-115.575167,1.91,2.34,Ml
11318355,2020-10-01 07:12:47.800,33.071833,-115.568333,7.6,1.93,Ml
11318357,2020-10-01 07:15:51.460,33.074833,-115.598833,8.36,2.73,Ml
11318359,2020-10-01 07:17:29.100,33.076167,-115.585167,3.25,1.55,Ml
11318367,2020-10-01 07:29:45.540,33.018667,-115.579,4.13,2.05,Ml
11318368,2020-10-01 07:30:05.000,33.060833,-115.578,2.9,2.45,Ml
11318369,2020-10-01 07:32:47.350,33.112167,-115.592667,5.34,1.43,Ml
11318370,2020-10-01 07:33:52.380,33.109667,-115.604167,3.2,1.67,Ml
11318371,2020-10-01 07:33:18.830,33.075333,-115.597,2.7,1.82,Ml
11318374,2020-10-01 07:42:08.580,33.025833,-115.616833,3.56,1.46,Ml
11318375,2020-10-01 07:42:32.180,33.060333,-115.587833,5.17,1.71,Ml
11318378,2020-10-01 07:46:22.000,33.0725,-115.604167,2.75,1.44,Ml
11318379,2020-10-01 07:46:01.940,33.066167,-115.591167,4.66,1.48,Ml
11318381,2020-10-01 07:47:30.280,33.061333,-115.5705,3.64,2.18,Ml
11318383,2020-10-01 07:50:42.820,33.064,-115.579333,10.19,1.46,Ml
11318389,2020-10-01 08:03:09.460,33.0655,-115.5815,6.63,2.48,Ml
11318390,2020-10-01 08:04:04.990,33.071667,-115.5885,3.57,2.18,Ml
11318391,2020-10-01 08:05:20.600,33.062667,-115.595167,3.68,2.42,Ml
11318392,2020-10-01 08:07:51.030,33.062167,-115.579167,3.07,1.73,Ml
11318397,2020-10-01 08:16:56.320,33.066333,-115.590333,4.73,1.52,Ml
11318399,2020-10-01 08:17:25.470,33.068667,-115.591,3.71,1.8,Ml
11318412,2020-10-01 08:20:26.400,33.076667,-115.595,4.65,2.35,Ml
11318426,2020-10-01 08:22:09.980,33.004,-115.571333,2.72,1.93,Ml
11318439,2020-10-01 08:24:00.320,33.066,-115.581667,3.65,1.4,Ml
11318458,2020-10-01 08:30:53.450,33.0685,-115.595,4.41,2.38,Ml
11318459,2020-10-01 08:35:37.030,33.06,-115.588167,9.93,2.38,Ml
11318460,2020-10-01 08:38:38.000,33.061167,-115.6115,5.78,1.64,Ml
11318462,2020-10-01 08:39:39.680,33.073333,-115.605333,5.34,2.6,ML
11318463,2020-10-01 08:40:28.890,33.069332,-115.603333,3.69,1.84,Ml
11318465,2020-10-01 08:43:32.020,33.100167,-115.604,5.42,1.79,Ml
11318468,2020-10-01 08:44:43.660,33.107833,-115.594667,2.7,1.85,Ml
11318469,2020-10-01 08:45:31.550,33.045333,-115.580833,4.71,1.72,Ml
11318470,2020-10-01 08:44:00.380,33.101333,-115.580333,2.68,1.99,Ml
11318471,2020-10-01 08:49:07.330,33.035167,-115.585333,7.8,1.55,Ml
11318473,2020-10-01 08:53:07.660,33.044,-115.5855,5.73,1.78,Ml
11318475,2020-10-01 08:54:56.260,33.047833,-115.575333,10.69,1.46,Ml
11318476,2020-10-01 08:58:09.730,33.06,-115.554333,3.31,1.46,Ml
11318479,2020-10-01 09:04:28.420,33.0455,-115.578667,3.35,1.41,Ml
11318481,2020-10-01 09:08:52.390,33.107667,-115.593833,3.87,2.32,Ml
11318482,2020-10-01 09:11:39.030,33.031667,-115.571167,3.45,1.46,Ml
11318483,2020-10-01 09:10:05.230,33.063667,-115.571833,4.58,1.43,Ml
11318484,2020-10-01 09:12:12.580,33.0655,-115.603167,2.75,1.73,Ml
11318488,2020-10-01 09:23:26.070,33.055667,-115.591833,5.06,1.46,Ml
11318490,2020-10-01 09:25:08.230,33.114833,-115.591167,2.78,1.98,Ml
11318492,2020-10-01 09:27:42.830,33.110333,-115.595167,4.51,2.4,Ml
11318493,2020-10-01 09:28:50.620,33.059167,-115.580667,3.41,2.8,ML
11318494,2020-10-01 09:30:26.030,33.063667,-115.565167,6.7,1.82,Ml
11318498,2020-10-01 09:36:34.040,33.112167,-115.5985,2.92,2.26,Ml
11318499,2020-10-01 09:38:04.890,33.077333,-115.606333,7.54,1.68,Ml
11318500,2020-10-01 09:39:01.410,33.068167,-115.575333,1.42,1.68,Ml
11318501,2020-10-01 09:40:56.160,33.105333,-115.589167,4.69,1.96,Ml
11318502,2020-10-01 09:43:28.100,33.054333,-115.601,8.97,1.4,Ml
11318503,2020-10-01 09:43:59.850,33.057,-115.575,2.43,1.79,Ml
11318504,2020-10-01 09:45:53.910,33.072833,-115.587833,1.33,1.52,Ml
11318505,2020-10-01 09:46:40.370,33.108333,-115.584667,5.26,1.56,Ml
11318507,2020-10-01 09:49:40.400,33.066167,-115.5815,11.11,1.41,Ml
11318513,2020-10-01 09:58:47.710,33.044667,-115.582333,5.87,1.55,Ml
11318514,2020-10-01 09:59:09.990,33.105,-115.605167,3.36,1.79,Ml
11318518,2020-10-01 10:06:09.990,33.0625,-115.581,11.35,1.4,Ml
11318519,2020-10-01 10:07:14.780,33.103167,-115.599167,5.84,2.8,ML
11318521,2020-10-01 10:08:13.600,33.111,-115.595667,5.47,2.44,Ml
11318522,2020-10-01 10:09:00.480,33.104667,-115.5945,3.49,2.01,Ml
11318523,2020-10-01 10:07:17.140,33.039667,-115.586833,5.45,2.85,Ml
11318524,2020-10-01 10:10:48.590,33.035333,-115.580833,8.34,2.21,Ml
11318525,2020-10-01 10:13:28.300,33.0675,-115.572667,2.76,2.0,Ml
11318529,2020-10-01 10:15:29.230,33.108333,-115.599,7.5,2.8,ML
11318530,2020-10-01 10:17:45.410,33.099667,-115.5985,2.96,2.08,Ml
11318531,2020-10-01 10:18:35.060,33.0675,-115.576667,2.78,2.21,Ml
11318533,2020-10-01 10:21:36.770,33.105167,-115.600167,5.58,2.0,Ml
11318535,2020-10-01 10:22:52.310,33.0665,-115.572,3.41,1.86,Ml
11318536,2020-10-01 10:23:28.690,33.071667,-115.573,1.6,1.78,Ml
11318537,2020-10-01 10:25:17.750,33.0585,-115.592167,5.54,1.43,Ml
11318538,2020-10-01 10:26:50.490,33.031833,-115.584333,4.64,1.88,Ml
11318539,2020-10-01 10:27:21.960,33.102333,-115.597167,3.61,1.89,Ml
11318540,2020-10-01 10:29:11.380,33.0585,-115.574667,2.38,1.64,Ml
11318543,2020-10-01 10:34:48.790,33.096833,-115.5825,2.6,1.44,Ml
11318544,2020-10-01 10:35:51.240,33.110833,-115.5995,2.72,1.57,Ml
11318545,2020-10-01 10:36:05.750,33.059167,-115.589167,3.0,1.74,Ml
11318549,2020-10-01 10:50:17.320,33.0445,-115.591,4.01,1.57,Ml
11318551,2020-10-01 10:51:27.010,33.067,-115.570167,2.99,1.49,Ml
11318552,2020-10-01 10:51:51.840,33.1105,-115.5865,7.95,1.63,Ml
11318554,2020-10-01 10:53:54.330,33.049167,-115.590167,5.09,2.11,Ml
11318555,2020-10-01 10:52:54.410,33.054333,-115.5645,3.64,1.63,Ml
11318556,2020-10-01 10:55:43.560,33.0635,-115.573667,3.06,1.81,Ml
11318561,2020-10-01 11:08:18.060,33.052167,-115.579167,2.1,1.6,Ml
11318562,2020-10-01 11:10:01.350,33.037667,-115.574333,5.76,1.54,Ml
11318564,2020-10-01 11:12:37.360,33.061667,-115.591833,3.14,2.2,Ml
11318565,2020-10-01 11:13:21.390,33.066667,-115.594333,5.1,2.8,ML
11318566,2020-10-01 11:13:58.100,33.066,-115.599667,3.73,2.51,Ml
11318571,2020-10-01 11:21:16.510,33.062833,-115.5955,3.3,1.63,Ml
11318573,2020-10-01 11:23:47.740,33.058667,-115.574167,3.1,2.38,Ml
11318576,2020-10-01 11:28:06.700,33.065,-115.568167,10.22,1.77,Ml
11318578,2020-10-01 11:34:23.790,33.060833,-115.564167,4.25,1.54,Ml
11318580,2020-10-01 11:37:15.270,33.073,-115.604333,8.33,2.43,Ml
